ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
1868,20290,Unsp lym unsp xtrndl org,"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, unspecified site, extranodal and solid organ sites"
8832,85305,Brain hem NEC-deep coma,"Other and unspecified intracranial hemorrhage following injury without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level"
14229,87364,Opn wnd tongue/mouth flr,"Open wound of tongue and floor of mouth, without mention of complication"
2754,2731,Monoclon paraproteinemia,Monoclonal paraproteinemia
10146,V4587,Trnsplnt orgn rem status,Transplanted organ removal status
10255,8677,Pelvic organ inj NEC-opn,"Injury to other specified pelvic organs, with open wound into cavity"
8649,71594,Osteoarthros NOS-hand,"Osteoarthrosis, unspecified whether generalized or localized, hand"
10910,73810,Unspf acq deformity head,Unspecified acquired deformity of head
12870,66531,Lacerat of cervix-deliv,"Laceration of cervix, delivered, with or without mention of antepartum condition"
10886,73689,Oth acq limb deformity,Other acquired deformity of other parts of limb
11433,99656,Comp-periton dialys cath,Mechanical complication due to peritoneal dialysis catheter
7347,74729,Cong anom of aorta NEC,Other anomalies of aorta
12385,99809,"Postop shock, other","Postoperative shock, other"
10458,9920,Heat stroke & sunstroke,Heat stroke and sunstroke
12953,72700,Synovitis NOS,"Synovitis and tenosynovitis, unspecified"
3069,3207,Mening in oth bact dis,Meningitis in other bacterial diseases classified elsewhere
4800,37700,Papilledema NOS,"Papilledema, unspecified"
10223,86412,"Liver lacerat, minor-opn","Injury to liver with open wound into cavity, laceration, minor"
7390,79589,Abnorml tumor marker NEC,Other abnormal tumor markers
398,912,Primary syphilis NEC,Other primary syphilis
6072,53370,Chronic peptic ulcer NOS,"Chronic peptic ulcer of unspecified site without mention of hemorrhage or perforation, without mention of obstruction"
7325,7461,Cong tricusp atres/sten,"Tricuspid atresia and stenosis, congenital"
9258,7766,Anemia of prematurity,Anemia of prematurity
6916,82110,Fx femur NOS-open,Open fracture of unspecified part of femur
8248,7582,Edwards' syndrome,Edwards' syndrome
14204,87321,Open wound nasal septum,"Open wound of nasal septum, without mention of complication"
2025,1914,Mal neo occipital lobe,Malignant neoplasm of occipital lobe
13219,99941,Anaphyl d/t adm bld/prod,Anaphylactic reaction due to administration of blood and blood products
9308,86409,Liver injury NEC-closed,Other injury to liver without mention of open wound into cavity
8849,85406,Brain inj NEC-coma NOS,"Intracranial injury of other and unspecified nature without mention of open intracranial wound, with loss of consciousness of unspecified duration"
9520,9588,Early complic trauma NEC,Other early complications of trauma
13997,V9039,Retain organic frag NEC,Other retained organic fragments
13411,E8761,Wrong fluid in infusion,Wrong fluid in infusion
11775,8713,Avulsion of eye,Avulsion of eye
7972,80165,Op skl base fx-deep coma,"Open fracture of base of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level"
10321,81303,Monteggia's fx-closed,Closed Monteggia's fracture
4933,37952,Latent nystagmus,Latent nystagmus
5059,4359,Trans cereb ischemia NOS,Unspecified transient cerebral ischemia
3208,28982,Sec hypercoagulable st,Secondary hypercoagulable state
5802,57142,Autoimmune hepatitis,Autoimmune hepatitis
13744,E9433,Adv eff cathartics NEC,"Other cathartics, including intestinal atonia drugs, causing adverse effects in therapeutic use"
2586,29654,Bipol I currnt dep w psy,"Bipolar I disorder, most recent episode (or current) depressed, severe, specified as with psychotic behavior"
9130,85221,Subdural hem w/o coma,"Subdural hemorrhage following injury without mention of open intracranial wound, with no loss of consciousness"
14124,85140,Cerebel/brain stm contus,"Cerebellar or brain stem contusion without mention of open intracranial wound, unspecified state of consciousness"
2761,27401,Acute gouty arthropathy,Acute gouty arthropathy
14558,V861,Estrogen recep neg stat,Estrogen receptor negative status [ER-]
9745,95899,Trauma compart synd NEC,Traumatic compartment syndrome of other sites
6164,55129,Gang ventral hernia NEC,Other ventral hernia with gangrene
13381,9510,Injury oculomotor nerve,Injury to oculomotor nerve
5353,45381,Ac embl suprfcl up ext,Acute venous embolism and thrombosis of superficial veins of upper extremity
8498,76496,Fet grwth ret 1500-1749g,"Fetal growth retardation, unspecified, 1,500-1,749 grams"
3790,3526,Mult cranial nerve palsy,Multiple cranial nerve palsies
5528,486,"Pneumonia, organism NOS","Pneumonia, organism unspecified"
3150,2862,Cong factor xi disorder,Congenital factor XI deficiency
1319,1619,Malignant neo larynx NOS,"Malignant neoplasm of larynx, unspecified"
2073,1983,Sec mal neo brain/spine,Secondary malignant neoplasm of brain and spinal cord
9979,7323,Juv osteochondrosis arm,Juvenile osteochondrosis of upper extremity
13244,78760,Full incontinence-feces,Full incontinence of feces
11467,E8141,Mv coll w pedest-pasngr,Motor vehicle traffic accident involving collision with pedestrian injuring passenger in motor vehicle other than motorcycle
13252,7881,Dysuria,Dysuria
4960,56489,Funct dis intestine NEC,Other functional disorders of intestine
2407,2111,Benign neoplasm stomach,Benign neoplasm of stomach
7665,80030,Cl skull vlt fx/hem NEC,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, unspecified state of consciousness"
13933,V1203,Personal histry malaria,Personal history of malaria
4999,56981,Intestinal fistula,"Fistula of intestine, excluding rectum and anus"
14200,E9881,"Undeterm circ-burn, fire","Injury by burns or fire, undetermined whether accidentally or purposely inflicted"
7144,7030,Ingrowing nail,Ingrowing nail
2422,2126,Benign neoplasm thymus,Benign neoplasm of thymus
10249,8671,Bladder/urethra inj-open,"Injury to bladder and urethra, with open wound into cavity"
729,310,Pulmonary mycobacteria,Pulmonary diseases due to other mycobacteria
5850,5756,Gb cholesterolosis,Cholesterolosis of gallbladder
2229,2820,Hereditary spherocytosis,Hereditary spherocytosis
6210,6089,Male genital dis NOS,Unspecified disorder of male genital organs
1202,1514,Mal neo stomach body,Malignant neoplasm of body of stomach
5410,45989,Circulatory disease NEC,Other specified disorders of circulatory system
8551,80223,Fx coron proc mandib-cl,"Closed fracture of mandible, coronoid process"
10248,8670,Bladder/urethra inj-clos,"Injury to bladder and urethra, without mention of open wound into cavity"
6207,60886,"Edema, male genital orgn",Edema of male genital organs
8500,76498,Fet grwth ret 2000-2499g,"Fetal growth retardation, unspecified, 2,000-2,499 grams"
5061,4370,Cerebral atherosclerosis,Cerebral atherosclerosis
1405,1119,Dermatomycosis NOS,"Dermatomycosis, unspecified"
9458,8902,Opn wnd hip/thigh w tend,"Open wound of hip and thigh, with tendon involvement"
1841,20260,Mlg mast unsp xtrndl org,"Malignant mast cell tumors, unspecified site, extranodal and solid organ sites"
2379,20957,Benign carcinoid rectum,Benign carcinoid tumor of the rectum
12006,V537,Fit orthopedic devices,Fitting and adjustment of orthopedic devices
7657,80020,Cl skl vlt fx/mening hem,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness"
3479,34440,Monplga upr lmb unsp sde,Monoplegia of upper limb affecting unspecified side
10938,79409,Abn cns funct study NEC,Other nonspecific abnormal results of function study of brain and central nervous system
8693,7683,Fetal distrs dur lab/del,"Fetal distress first noted during labor and delivery, in liveborn infant"
10878,73671,Acq equinovarus,Acquired equinovarus deformity
2286,2519,Pancreatic disorder NOS,Unspecified disorder of pancreatic internal secretion
3851,35922,Myotonia congenita,Myotonia congenita
12384,99802,"Postop shock, septic","Postoperative shock, septic"
14254,8751,Open wound chest-compl,"Open wound of chest (wall), complicated"
6805,65404,Congen abn uter-postpart,"Congenital abnormalities of uterus, postpartum condition or complication"
8466,76404,Lt-for-dates 1000-1249g,"""Light-for-dates"" without mention of fetal malnutrition, 1,000- 1,249 grams"
1089,7819,Oth specfd viral warts,Other specified viral warts
13051,V0739,Other prophylac chemothr,Need for other prophylactic chemotherapy
4377,41404,Cor ath artry bypas grft,Coronary atherosclerosis of artery bypass graft
3861,35981,Critical illness myopthy,Critical illness myopathy
2797,34830,Encephalopathy NOS,"Encephalopathy, unspecified"
6014,53082,Esophageal hemorrhage,Esophageal hemorrhage
947,20240,Lk rtctl unsp xtrndl org,"Leukemic reticuloendotheliosis, unspecified site, extranodal and solid organ sites"
3163,28731,Immune thrombocyt purpra,Immune thrombocytopenic purpura
1150,1439,Malig neo gum NOS,"Malignant neoplasm of gum, unspecified"
10772,E9177,Furniture acc w sub fall,Striking against or struck accidentally by furniture with subsequent fall
12274,9713,Poisoning-sympatholytics,Poisoning by sympatholytics [antiadrenergics]
11414,9962,Malfun neuro device/graf,"Mechanical complication of nervous system device, implant, and graft"
6924,82131,Fx femoral condyle-open,"Open fracture of condyle, femoral"
6621,64101,Placenta previa-deliver,"Placenta previa without hemorrhage, delivered, with or without mention of antepartum condition"
3262,2949,Mental disor NOS oth dis,Unspecified persistent mental disorders due to conditions classified elsewhere
1347,1707,Mal neo long bones leg,Malignant neoplasm of long bones of lower limb
9902,E9451,Adv eff smooth musc relx,Smooth muscle relaxants causing adverse effects in therapeutic use
5474,47822,Parapharyngeal abscess,Parapharyngeal abscess
10194,V4975,Status amput below knee,Below knee amputation status
504,417,Pseudomonas infect NOS,Pseudomonas infection in conditions classified elsewhere and of unspecified site
3546,3829,Otitis media NOS,Unspecified otitis media
2081,1990,Malig neo disseminated,Disseminated malignant neoplasm without specification of site
13979,V8821,Acq absence of hip joint,Acquired absence of hip joint
6013,53081,Esophageal reflux,Esophageal reflux
9686,E0291,Spectator at event,Spectator at an event
7971,80164,Op skl base fx-prol coma,"Open fracture of base of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
5591,56089,Intestinal obstruct NEC,Other specified intestinal obstruction
3602,3301,Cerebral lipidoses,Cerebral lipidoses
9210,71846,Jt contracture-l/leg,"Contracture of joint, lower leg"
9409,8075,Fx larynx/trachea-closed,Closed fracture of larynx and trachea
6928,8220,Fracture patella-closed,Closed fracture of patella
9374,78947,Abdmnal rgdt generalized,"Abdominal rigidity, generalized"
5048,43400,Crbl thrmbs wo infrct,Cerebral thrombosis without mention of cerebral infarction
13506,E9386,Adv eff nerve-block anes,Peripheral nerve- and plexus-blocking anesthetics causing adverse effects in therapeutic use
4954,5643,Vomiting post-gi surgery,Vomiting following gastrointestinal surgery
4925,37941,Anisocoria,Anisocoria
1207,1520,Malignant neopl duodenum,Malignant neoplasm of duodenum
11120,9229,Contusion trunk NOS,Contusion of unspecified part of trunk
14167,E9803,Undeterm pois-psychotrop,"Poisoning by tranquilizers and other psychotropic agents, undetermined whether accidentally or purposely inflicted"
10295,81203,Fx gr tuberos humerus-cl,Closed fracture of greater tuberosity of humerus
11939,V427,Liver transplant status,Liver replaced by transplant
7549,74920,Cleft palate & lip NOS,"Cleft palate with cleft lip, unspecified"
12285,9729,Pois-cardiovasc agt NEC,Poisoning by other and unspecified agents primarily affecting the cardiovascular system
13380,9509,Inj optic nerv/path NOS,Injury to unspecified optic nerve and pathways
12097,72283,Postlaminect synd-lumbar,"Postlaminectomy syndrome, lumbar region"
3408,33812,Acute post-thoracot pain,Acute post-thoracotomy pain
2547,2325,Ca in situ skin trunk,"Carcinoma in situ of skin of trunk, except scrotum"
8676,7661,Heavy-for-date infan NEC,"Other ""heavy-for-dates"" infants"
2438,2142,Lipoma intrathoracic,Lipoma of intrathoracic organs
5800,57140,Chronic hepatitis NOS,"Chronic hepatitis, unspecified"
4773,37612,Orbital myositis,Orbital myositis
13249,78791,Diarrhea,Diarrhea
368,859,Leishmaniasis NOS,"Leishmaniasis, unspecified"
2337,20890,Leuk NOS w/o achv rmsn,"Unspecified leukemia, without mention of having achieved remission"
5274,51851,Ac resp flr fol trma/srg,Acute respiratory failure following trauma and surgery
11359,92321,Contusion of wrist,Contusion of wrist
12135,7833,Feeding problem,Feeding difficulties and mismanagement
13887,78900,Abdmnal pain unspcf site,"Abdominal pain, unspecified site"
8152,7101,Systemic sclerosis,Systemic sclerosis
5481,47832,Vocal paral unilat total,"Unilateral paralysis of vocal cords or larynx, complete"
5516,48289,Pneumonia oth spcf bact,Pneumonia due to other specified bacteria
5212,52330,Aggres periodontitis NOS,"Aggressive periodontitis, unspecified"
10026,79092,Abnrml coagultion prfile,Abnormal coagulation profile
13823,72981,Swelling of limb,Swelling of limb
2645,3007,Hypochondriasis,Hypochondriasis
7394,7963,Low blood press reading,Nonspecific low blood pressure reading
1902,20501,Act myl leuk w rmsion,"Acute myeloid leukemia, in remission"
7679,83103,Infer disloc humerus-cl,Closed inferior dislocation of humerus
2030,1919,Malig neo brain NOS,"Malignant neoplasm of brain, unspecified"
